,customer_id,sales,units,orders,unique_products_bought,unique_payments_used,unique_categories_bought,aov,aur,upt,category_a_sales,category_b_sales,category_c_sales,category_d_sales,category_e_sales,category_a_units,category_b_units,category_c_units,category_d_units,category_e_units,payment_cash,payment_credit,payment_debit,payment_gc,payment_others,email_subscribed,omni_shopper,age,hh_income,cluster,embedding_x,embedding_y
174,175,13070,49,20,13,4,5,653.5,266.734693877551,2.45,0.324407039020658,0.1101759755164498,0.3810252486610558,0.1759755164498852,0.008416220351951,0.2448979591836734,0.2244897959183673,0.3877551020408163,0.1020408163265306,0.0408163265306122,0.0,0.648814078041316,0.3224942616679419,0.0172149961744452,0.0114766641162968,0,0,25,539000,4,10.989993,0.4337633
175,176,4230,15,7,6,3,3,604.2857142857143,282.0,2.142857142857143,0.7742316784869976,0.0,0.1832151300236406,0.0,0.0425531914893617,0.6,0.0,0.2,0.0,0.2,0.0,0.6382978723404256,0.0425531914893617,0.3191489361702128,0.0,0,0,67,914000,2,8.379436,10.167828
176,177,2555,8,5,4,3,2,511.0,319.375,1.6,0.4814090019569471,0.0,0.5185909980430529,0.0,0.0,0.375,0.0,0.625,0.0,0.0,0.1761252446183953,0.5009784735812133,0.0,0.3228962818003913,0.0,0,0,45,352000,2,8.024897,11.953207
177,178,4525,13,7,7,2,5,646.4285714285714,348.0769230769231,1.8571428571428568,0.7116022099447514,0.0265193370165745,0.149171270718232,0.0994475138121546,0.0132596685082872,0.5384615384615384,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,0.5337016574585636,0.4662983425414365,0.0,0.0,1,0,43,148000,1,0.5806185,7.9349103
178,179,2350,10,4,3,3,2,587.5,235.0,2.5,0.9574468085106383,0.0,0.0,0.0,0.0425531914893617,0.8,0.0,0.0,0.0,0.2,0.1787234042553191,0.0,0.2680851063829787,0.0,0.5531914893617021,1,1,61,771000,5,-3.2707942,8.907682
179,180,3975,9,4,3,2,2,993.75,441.6666666666667,2.25,0.5849056603773585,0.0,0.0,0.4150943396226415,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.9018867924528302,0.0981132075471698,0.0,0.0,1,0,59,270000,1,0.8092589,6.220265
180,181,6425,23,10,8,2,5,642.5,279.3478260869565,2.3,0.3533073929961089,0.0879377431906614,0.1050583657587548,0.4280155642023346,0.02568093385214,0.3043478260869565,0.217391304347826,0.1304347826086956,0.217391304347826,0.1304347826086956,0.0,0.6614785992217899,0.3385214007782101,0.0,0.0,1,0,48,928000,1,2.1791415,7.673511
181,182,2900,10,5,5,2,3,580.0,290.0,2.0,0.0,0.0,0.5172413793103449,0.4655172413793103,0.0172413793103448,0.0,0.0,0.6,0.3,0.1,0.0,0.8103448275862069,0.1896551724137931,0.0,0.0,0,0,52,368000,2,8.1246195,10.535943
182,183,2785,12,7,7,3,5,397.8571428571428,232.08333333333331,1.7142857142857142,0.1436265709156194,0.1077199281867145,0.3680430879712746,0.3231597845601436,0.0574506283662477,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.25,0.0,0.3806104129263913,0.3500897666068223,0.2692998204667863,0.0,1,0,40,442000,1,2.5464356,9.874791
183,184,3010,9,4,4,2,2,752.5,334.44444444444446,2.25,0.946843853820598,0.0531561461794019,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.4019933554817276,0.5980066445182725,0.0,0.0,1,0,40,170000,1,2.1623828,6.0308843
184,185,3690,26,9,6,3,4,410.0,141.92307692307693,2.888888888888889,0.0,0.1951219512195122,0.4878048780487805,0.1490514905149051,0.1680216802168021,0.0,0.1923076923076923,0.3076923076923077,0.0384615384615384,0.4615384615384615,0.0,0.7235772357723578,0.2032520325203252,0.073170731707317,0.0,0,0,41,304000,1,5.211795,10.350299
185,186,6195,23,9,10,4,5,688.3333333333334,269.3478260869565,2.555555555555556,0.519774011299435,0.0871670702179176,0.1694915254237288,0.1775625504439063,0.0460048426150121,0.3478260869565217,0.1739130434782608,0.1739130434782608,0.0869565217391304,0.217391304347826,0.2776432606941081,0.1154156577885391,0.4293785310734463,0.1775625504439063,0.0,1,0,41,661000,1,2.844356,7.036448
186,187,13240,43,18,14,4,4,735.5555555555555,307.90697674418607,2.388888888888889,0.2571752265861027,0.0,0.3440332326283988,0.3700906344410876,0.0287009063444108,0.2093023255813953,0.0,0.3953488372093023,0.2325581395348837,0.1627906976744186,0.0,0.604607250755287,0.2556646525679758,0.1246223564954682,0.0151057401812688,1,0,64,865000,0,3.003162,-2.7833426
187,188,2930,7,3,3,2,2,976.6666666666666,418.57142857142856,2.333333333333333,0.8293515358361775,0.0,0.1706484641638225,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.7337883959044369,0.2662116040955631,0.0,0.0,1,1,42,796000,1,0.72550195,6.2166066
188,189,3495,12,9,6,3,5,388.3333333333333,291.25,1.3333333333333333,0.2575107296137339,0.0457796852646638,0.0643776824034334,0.6008583690987125,0.0314735336194563,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.1666666666666666,0.0,0.3590844062947067,0.4506437768240343,0.1902718168812589,0.0,0,0,32,566000,2,7.699585,12.213079
189,190,3295,14,7,6,4,3,470.7142857142857,235.3571428571429,2.0,0.5887708649468892,0.25948406676783,0.1517450682852807,0.0,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.5220030349013657,0.1820940819423368,0.1684370257966616,0.1274658573596358,0,0,60,592000,2,7.025604,11.127664
190,191,12260,44,21,11,5,5,583.8095238095239,278.6363636363636,2.095238095238096,0.5163132137030995,0.0750407830342577,0.0676998368678629,0.3058727569331158,0.0350734094616639,0.3636363636363636,0.2272727272727272,0.0681818181818181,0.1590909090909091,0.1818181818181818,0.1101141924959216,0.3372756933115823,0.3890701468189233,0.1268352365415987,0.0367047308319739,0,0,47,507000,4,11.159953,-0.32940605
191,192,4995,18,10,9,4,5,499.5,277.5,1.8,0.3643643643643643,0.081081081081081,0.2202202202202202,0.3003003003003003,0.034034034034034,0.2777777777777778,0.1666666666666666,0.2222222222222222,0.1666666666666666,0.1666666666666666,0.2442442442442442,0.4044044044044044,0.2712712712712712,0.08008008008008,0.0,1,1,40,645000,5,-4.734933,8.88861
192,193,14665,45,20,14,5,4,733.25,325.8888888888889,2.25,0.5192635526764405,0.0818274803954994,0.2659393112853733,0.1329696556426866,0.0,0.3777777777777777,0.2,0.3333333333333333,0.0888888888888888,0.0,0.0102284350494374,0.4930105693828844,0.3153767473576542,0.1241050119331742,0.0572792362768496,1,0,37,869000,0,3.1429157,-2.6573036
193,194,15180,50,22,12,4,4,690.0,303.6,2.272727272727273,0.6627140974967062,0.0415019762845849,0.2233201581027667,0.072463768115942,0.0,0.56,0.14,0.26,0.04,0.0,0.1416337285902503,0.419631093544137,0.3102766798418972,0.0,0.1284584980237154,0,0,49,355000,4,10.574129,0.04595299
194,195,3075,12,5,5,3,3,615.0,256.25,2.4,0.6634146341463415,0.1902439024390244,0.0,0.1463414634146341,0.0,0.5833333333333334,0.3333333333333333,0.0,0.0833333333333333,0.0,0.0,0.4195121951219512,0.5365853658536586,0.0439024390243902,0.0,0,0,42,11000,2,7.945086,9.350603
195,196,3660,16,7,5,2,4,522.8571428571429,228.75,2.2857142857142856,0.273224043715847,0.1967213114754098,0.0792349726775956,0.4508196721311475,0.0,0.25,0.5,0.0625,0.1875,0.0,0.0,0.726775956284153,0.0,0.273224043715847,0.0,1,0,41,202000,1,3.1688917,8.530713
196,197,4880,21,10,8,3,3,488.0,232.3809523809524,2.1,0.6700819672131147,0.0,0.2868852459016393,0.0,0.0430327868852459,0.5238095238095238,0.0,0.2857142857142857,0.0,0.1904761904761904,0.0,0.2971311475409836,0.2264344262295081,0.4764344262295082,0.0,0,0,52,715000,2,6.8894606,10.913978
197,198,10040,46,20,14,4,5,502.0,218.2608695652174,2.3,0.1922310756972111,0.2196215139442231,0.2265936254980079,0.3286852589641434,0.0328685258964143,0.1521739130434782,0.3478260869565217,0.1956521739130435,0.1739130434782608,0.1304347826086956,0.0,0.5313745019920318,0.1185258964143426,0.2574701195219123,0.0926294820717131,0,0,30,354000,4,11.702694,0.09293927
198,199,13820,53,20,14,3,4,691.0,260.75471698113205,2.65,0.2011577424023155,0.164616497829233,0.3918234442836469,0.2424023154848046,0.0,0.1509433962264151,0.3396226415094339,0.3773584905660377,0.1320754716981132,0.0,0.0,0.6208393632416788,0.1859623733719247,0.1931982633863965,0.0,1,1,51,71000,3,-5.9306035,3.1933768
199,200,2000,8,4,4,2,3,500.0,250.0,2.0,0.825,0.0,0.125,0.0,0.05,0.625,0.0,0.125,0.0,0.25,0.0,0.375,0.625,0.0,0.0,1,0,47,712000,1,2.6067548,9.230596
200,201,7290,22,9,8,2,4,810.0,331.3636363636364,2.4444444444444446,0.51440329218107,0.0781893004115226,0.1879286694101508,0.2194787379972565,0.0,0.4090909090909091,0.1818181818181818,0.2272727272727272,0.1818181818181818,0.0,0.0,0.53360768175583,0.0,0.4663923182441701,0.0,0,0,56,52000,2,9.2736435,9.1246805
201,202,4520,14,7,7,3,4,645.7142857142857,322.85714285714283,2.0,0.5376106194690266,0.0530973451327433,0.165929203539823,0.243362831858407,0.0,0.5,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.0,0.0,0.4070796460176991,0.4535398230088495,0.0,0.1393805309734513,1,0,32,473000,1,0.74635834,7.8559556
202,203,3490,13,6,6,3,3,581.6666666666666,268.46153846153845,2.1666666666666665,0.6934097421203438,0.1776504297994269,0.0,0.1289398280802292,0.0,0.4615384615384615,0.4615384615384615,0.0,0.0769230769230769,0.0,0.0859598853868194,0.2206303724928366,0.6934097421203438,0.0,0.0,1,0,67,863000,1,2.1427386,8.03185
203,204,4880,18,7,6,3,3,697.1428571428571,271.1111111111111,2.571428571428572,0.5081967213114754,0.0,0.4713114754098361,0.0,0.0204918032786885,0.3888888888888889,0.0,0.5,0.0,0.1111111111111111,0.0,0.4672131147540984,0.0204918032786885,0.5122950819672131,0.0,0,0,53,166000,2,8.231772,9.30189
204,205,9135,46,21,15,5,5,435.0,198.58695652173915,2.1904761904761907,0.5385878489326765,0.1050903119868637,0.1401204159824849,0.1313628899835796,0.0848385331143951,0.3478260869565217,0.1739130434782608,0.108695652173913,0.0652173913043478,0.3043478260869565,0.0164203612479474,0.4367816091954023,0.421455938697318,0.0727969348659003,0.0525451559934318,1,0,53,571000,0,2.0529594,-1.7643207
205,206,12420,43,19,12,4,5,653.6842105263158,288.8372093023256,2.263157894736842,0.4714170692431562,0.0644122383252818,0.108695652173913,0.3462157809983897,0.0092592592592592,0.3953488372093023,0.1860465116279069,0.1395348837209302,0.2325581395348837,0.0465116279069767,0.0,0.4818840579710144,0.4070048309178743,0.038647342995169,0.072463768115942,0,0,28,756000,4,11.146072,-0.18593708
206,207,8810,46,21,15,5,5,419.5238095238095,191.5217391304348,2.1904761904761907,0.2690124858115778,0.2758229284903519,0.2162315550510783,0.1929625425652667,0.0459704880817253,0.1739130434782608,0.4347826086956521,0.1521739130434782,0.0869565217391304,0.1521739130434782,0.0068104426787741,0.4216799091940976,0.3904653802497162,0.1299659477866061,0.0510783200908059,1,1,49,611000,3,-6.6501403,3.1579545
207,208,2620,12,6,6,3,4,436.6666666666667,218.33333333333331,2.0,0.5267175572519084,0.0,0.1908396946564885,0.1717557251908397,0.1106870229007633,0.3333333333333333,0.0,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.0,0.232824427480916,0.6984732824427481,0.0687022900763358,0.0,1,0,47,500000,1,2.6427739,9.410284
208,209,10140,46,20,12,4,5,507.0,220.43478260869568,2.3,0.3136094674556213,0.143491124260355,0.4492110453648915,0.039447731755424,0.054240631163708,0.1739130434782608,0.217391304347826,0.3695652173913043,0.0217391304347826,0.217391304347826,0.0,0.5162721893491125,0.2800788954635108,0.1222879684418146,0.0813609467455621,1,1,63,851000,3,-6.582485,3.1159842
209,210,1900,12,5,5,4,4,380.0,158.33333333333334,2.4,0.5921052631578947,0.0842105263157894,0.1447368421052631,0.0,0.1789473684210526,0.25,0.1666666666666666,0.0833333333333333,0.0,0.5,0.0,0.7078947368421052,0.0631578947368421,0.0842105263157894,0.1447368421052631,0,0,28,283000,1,5.451412,10.596665
210,211,7730,18,8,5,4,4,966.25,429.44444444444446,2.25,0.4269081500646831,0.0,0.0355756791720569,0.5304010349288486,0.0071151358344113,0.3333333333333333,0.0,0.0555555555555555,0.5555555555555556,0.0555555555555555,0.0,0.6410090556274256,0.1164294954721862,0.2069857697283312,0.0355756791720569,1,1,67,585000,1,0.6459737,6.2954416
211,212,11035,46,20,14,4,5,551.75,239.8913043478261,2.3,0.5101948346171273,0.139555958314454,0.0788400543724512,0.2310829179882193,0.040326234707748,0.3478260869565217,0.2826086956521739,0.0652173913043478,0.1304347826086956,0.1739130434782608,0.1223380154055278,0.5219755323969189,0.3262347077480743,0.0294517444494789,0.0,0,0,32,33000,4,11.545003,0.061580654
212,213,4635,18,9,7,3,4,515.0,257.5,2.0,0.2179072276159654,0.0647249190938511,0.6202804746494067,0.0970873786407767,0.0,0.1666666666666666,0.1111111111111111,0.6666666666666666,0.0555555555555555,0.0,0.0,0.52319309600863,0.4314994606256742,0.0,0.0453074433656957,1,1,61,506000,5,-4.3517866,8.986359
213,214,4155,19,10,10,4,5,415.5,218.68421052631575,1.9,0.1323706377858002,0.1853188929001203,0.3429602888086642,0.3008423586040915,0.0385078219013237,0.0526315789473684,0.3157894736842105,0.3157894736842105,0.1578947368421052,0.1578947368421052,0.0240673886883273,0.3525872442839952,0.6040914560770156,0.0192539109506618,0.0,1,1,30,127000,5,-4.7136283,9.278252
214,215,8890,39,20,15,4,5,444.5,227.948717948718,1.95,0.4392575928008999,0.1023622047244094,0.327896512935883,0.0956130483689538,0.0348706411698537,0.282051282051282,0.2307692307692307,0.282051282051282,0.0512820512820512,0.1538461538461538,0.0,0.5680539932508436,0.2564679415073115,0.1698537682789651,0.0056242969628796,1,1,65,279000,3,-6.3272376,2.751773
215,216,885,9,3,2,2,1,295.0,98.33333333333331,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7288135593220338,0.2711864406779661,0.0,0.0,0,0,47,492000,1,5.247773,10.383717
216,217,4215,18,9,8,3,5,468.3333333333333,234.16666666666663,2.0,0.2775800711743772,0.0854092526690391,0.3475682087781732,0.2609727164887307,0.0284697508896797,0.2777777777777778,0.1666666666666666,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.6144721233689205,0.1933570581257414,0.192170818505338,0.0,1,0,28,185000,1,2.7369308,9.176474
217,218,1750,4,3,3,2,2,583.3333333333334,437.5,1.3333333333333333,0.5142857142857142,0.0,0.0,0.4857142857142857,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2285714285714285,0.7714285714285715,0.0,0.0,0,0,65,236000,2,9.826331,10.800367
218,219,6265,19,10,7,3,5,626.5,329.7368421052632,1.9,0.3623304070231444,0.086193136472466,0.071827613727055,0.4708699122106943,0.00877893056664,0.2631578947368421,0.2105263157894736,0.1052631578947368,0.3684210526315789,0.0526315789473684,0.0,0.62170790103751,0.1915403032721468,0.1867517956903431,0.0,0,0,55,795000,2,9.238179,10.486661
219,220,12900,46,19,12,4,5,678.9473684210526,280.4347826086956,2.421052631578948,0.4976744186046511,0.0465116279069767,0.2631782945736434,0.1627906976744186,0.02984496124031,0.3260869565217391,0.1304347826086956,0.2826086956521739,0.108695652173913,0.1521739130434782,0.063953488372093,0.2391472868217054,0.3992248062015504,0.2976744186046511,0.0,0,0,57,614000,4,10.569075,0.16617452
220,221,13590,55,22,16,3,5,617.7272727272727,247.0909090909091,2.5,0.4628403237674761,0.1210448859455482,0.2038263428991905,0.18027961736571,0.032008830022075,0.3272727272727272,0.2363636363636363,0.2,0.0909090909090909,0.1454545454545454,0.0,0.7704194260485652,0.119205298013245,0.1103752759381898,0.0,1,0,51,213000,0,2.6834095,-2.5469358
221,222,595,5,3,2,2,2,198.33333333333331,119.0,1.6666666666666667,0.0,0.907563025210084,0.0,0.0,0.0924369747899159,0.0,0.8,0.0,0.0,0.2,0.0,0.773109243697479,0.226890756302521,0.0,0.0,0,0,34,12000,1,4.6057744,11.121348
222,223,11175,54,23,13,4,5,485.8695652173913,206.94444444444449,2.347826086956522,0.4577181208053691,0.1351230425055928,0.1946308724832214,0.1610738255033557,0.0514541387024608,0.3148148148148148,0.2407407407407407,0.1666666666666666,0.074074074074074,0.2037037037037037,0.0,0.4308724832214765,0.3892617449664429,0.1664429530201342,0.0134228187919463,0,0,34,450000,4,11.688444,0.12316503
223,224,2610,10,4,4,2,3,652.5,261.0,2.5,0.735632183908046,0.0919540229885057,0.1724137931034483,0.0,0.0,0.5,0.3,0.2,0.0,0.0,0.0,0.5517241379310345,0.4482758620689655,0.0,0.0,1,0,30,550000,1,2.7052212,7.1442266
224,225,1035,9,4,3,2,2,258.75,115.0,2.25,0.0,0.5410628019323671,0.4589371980676328,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.7681159420289855,0.0,0.2318840579710145,0.0,0,0,37,695000,1,5.366735,10.5586
225,226,2550,10,4,3,2,3,637.5,255.0,2.5,0.7058823529411765,0.0,0.2156862745098039,0.0,0.0784313725490196,0.4,0.0,0.2,0.0,0.4,0.0,0.0784313725490196,0.9215686274509804,0.0,0.0,0,0,48,474000,2,7.9439206,9.292291
226,227,3240,13,7,5,2,2,462.8571428571428,249.23076923076923,1.8571428571428568,0.3734567901234568,0.0,0.6265432098765432,0.0,0.0,0.3846153846153846,0.0,0.6153846153846154,0.0,0.0,0.0,0.691358024691358,0.3086419753086419,0.0,0.0,1,1,44,551000,5,-4.4526477,8.891209
227,228,4830,14,7,7,2,4,690.0,345.0,2.0,0.6107660455486542,0.1304347826086956,0.05175983436853,0.2070393374741201,0.0,0.4285714285714285,0.3571428571428571,0.0714285714285714,0.1428571428571428,0.0,0.0,0.855072463768116,0.144927536231884,0.0,0.0,0,0,62,335000,2,9.3449135,10.317032
228,229,3050,11,5,3,2,3,610.0,277.27272727272725,2.2,0.0,0.1475409836065573,0.4098360655737705,0.4426229508196721,0.0,0.0,0.2727272727272727,0.4545454545454545,0.2727272727272727,0.0,0.0,0.7049180327868853,0.2950819672131147,0.0,0.0,0,0,64,239000,2,8.170834,10.369102
229,230,4675,17,8,8,3,5,584.375,275.0,2.125,0.6267379679144385,0.1037433155080213,0.160427807486631,0.0855614973262032,0.0235294117647058,0.4117647058823529,0.2352941176470588,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0,0.7304812834224599,0.1668449197860962,0.1026737967914438,0.0,0,0,31,486000,2,7.635131,10.845503
230,231,14730,51,20,13,4,5,736.5,288.8235294117647,2.55,0.2681602172437203,0.0821452817379497,0.2447386286490156,0.3937542430414121,0.0112016293279022,0.2352941176470588,0.196078431372549,0.2549019607843137,0.2549019607843137,0.0588235294117647,0.0610997963340122,0.4338085539714867,0.3638832315003394,0.1412084181941615,0.0,1,0,60,647000,0,2.9280968,-2.9175456
231,232,6175,18,9,8,4,4,686.1111111111111,343.05555555555554,2.0,0.6024291497975709,0.0412955465587044,0.2105263157894736,0.145748987854251,0.0,0.5,0.1111111111111111,0.2777777777777778,0.1111111111111111,0.0,0.1894736842105263,0.2947368421052631,0.2566801619433198,0.2591093117408907,0.0,1,0,27,567000,1,0.6255958,7.793154
232,233,12150,43,20,12,4,4,607.5,282.5581395348837,2.15,0.4781893004115226,0.1555555555555555,0.1275720164609053,0.2386831275720164,0.0,0.4186046511627907,0.3023255813953488,0.1395348837209302,0.1395348837209302,0.0,0.0,0.4679012345679012,0.337037037037037,0.1308641975308642,0.0641975308641975,0,0,48,883000,4,11.065892,-0.13881439
233,234,5460,16,7,7,2,4,780.0,341.25,2.2857142857142856,0.73992673992674,0.0,0.0915750915750915,0.1465201465201465,0.0219780219780219,0.625,0.0,0.125,0.125,0.125,0.0,0.5164835164835165,0.4835164835164835,0.0,0.0,1,0,48,540000,1,1.8472633,6.327112
234,235,12865,50,23,15,5,5,559.3478260869565,257.3,2.1739130434782608,0.4733773804897007,0.0505246793626117,0.3458997279440342,0.1010493587252234,0.0291488534784298,0.34,0.1,0.36,0.06,0.14,0.0163233579479207,0.3824329576369996,0.4601632335794792,0.0983287990672366,0.0427516517683637,0,0,64,859000,4,11.073281,-0.106641866
235,236,14010,37,20,13,3,5,700.5,378.6486486486487,1.85,0.4782298358315489,0.0142755174875089,0.139186295503212,0.3604568165596002,0.0078515346181299,0.4054054054054054,0.054054054054054,0.2162162162162162,0.2702702702702703,0.054054054054054,0.0,0.6702355460385439,0.1677373304782298,0.1620271234832262,0.0,1,1,50,992000,3,-5.340006,3.3593185
236,237,2185,13,6,3,2,2,364.1666666666667,168.07692307692307,2.1666666666666665,0.0,0.0,0.8352402745995423,0.0,0.1647597254004576,0.0,0.0,0.5384615384615384,0.0,0.4615384615384615,0.0,0.6384439359267735,0.3615560640732265,0.0,0.0,1,0,45,820000,1,3.4156208,9.492832
237,238,420,7,3,3,2,2,140.0,60.0,2.333333333333333,0.0,0.1904761904761904,0.0,0.0,0.8095238095238095,0.0,0.1428571428571428,0.0,0.0,0.8571428571428571,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,1,1,49,363000,1,4.5169625,10.663616
238,239,4310,12,6,6,3,4,718.3333333333334,359.1666666666667,2.0,0.37122969837587,0.0974477958236658,0.0672853828306264,0.4640371229698375,0.0,0.3333333333333333,0.25,0.0833333333333333,0.3333333333333333,0.0,0.0,0.2552204176334107,0.6774941995359629,0.0672853828306264,0.0,1,0,49,985000,1,0.36440456,7.6191573
239,240,5955,25,10,9,4,5,595.5,238.2,2.5,0.3308144416456759,0.2040302267002519,0.3140218303946264,0.1343408900083963,0.0167926112510495,0.2,0.36,0.28,0.08,0.08,0.235936188077246,0.2703610411418976,0.3476070528967254,0.1460957178841309,0.0,1,1,52,155000,5,-3.1838527,8.551433
240,241,2795,9,4,4,2,3,698.75,310.55555555555554,2.25,0.6726296958855098,0.0858676207513416,0.2415026833631484,0.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.0,0.0,0.0,0.7209302325581395,0.0,0.2790697674418604,0.0,1,1,56,159000,5,-3.434241,8.193173
241,242,1360,7,3,3,2,3,453.3333333333333,194.28571428571428,2.333333333333333,0.0,0.2647058823529412,0.0,0.6617647058823529,0.0735294117647058,0.0,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.6617647058823529,0.3382352941176471,0.0,0.0,0.0,0,0,42,546000,2,6.606243,10.622819
242,243,4615,22,9,9,4,5,512.7777777777778,209.77272727272728,2.4444444444444446,0.4940411700975081,0.2047670639219935,0.0595882990249187,0.1733477789815818,0.0682556879739978,0.2727272727272727,0.3181818181818182,0.0454545454545454,0.0909090909090909,0.2727272727272727,0.0975081256771397,0.562296858071506,0.1343445287107258,0.2058504875406283,0.0,0,0,42,563000,2,6.9303894,9.999702
243,244,3450,13,7,7,3,4,492.8571428571428,265.38461538461536,1.8571428571428568,0.272463768115942,0.0,0.3333333333333333,0.3478260869565217,0.0463768115942029,0.1538461538461538,0.0,0.3846153846153846,0.2307692307692307,0.2307692307692307,0.0,0.7681159420289855,0.1188405797101449,0.0,0.1130434782608695,0,0,53,669000,2,7.875066,11.339077
244,245,4945,18,8,6,3,5,618.125,274.72222222222223,2.25,0.1820020222446916,0.0434782608695652,0.1516683518705763,0.5561172901921132,0.0667340748230535,0.1111111111111111,0.1111111111111111,0.1666666666666666,0.2777777777777778,0.3333333333333333,0.0,0.4570273003033367,0.5156723963599595,0.0273003033367037,0.0,1,0,36,218000,1,2.1733031,8.433231
245,246,2710,11,5,4,1,3,542.0,246.3636363636364,2.2,0.5350553505535055,0.1328413284132841,0.3321033210332103,0.0,0.0,0.3636363636363636,0.2727272727272727,0.3636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,33,676000,2,7.407826,10.647727
246,247,3415,13,6,6,2,3,569.1666666666666,262.6923076923077,2.1666666666666665,0.0,0.1273792093704246,0.6090775988286969,0.2635431918008785,0.0,0.0,0.2307692307692307,0.6153846153846154,0.1538461538461538,0.0,0.0,0.7364568081991215,0.2635431918008785,0.0,0.0,1,0,53,76000,1,2.2070184,8.180239
247,248,10195,42,19,15,3,5,536.578947368421,242.73809523809524,2.210526315789474,0.3781265326140264,0.0946542422756253,0.2604217753800882,0.2206964198136341,0.0461010299166258,0.238095238095238,0.2142857142857142,0.238095238095238,0.119047619047619,0.1904761904761904,0.0176557135850907,0.6777832270720942,0.3045610593428151,0.0,0.0,0,0,65,843000,4,11.112542,-0.100271724
248,249,13320,50,22,15,4,5,605.4545454545455,266.4,2.272727272727273,0.4283033033033033,0.0728228228228228,0.2608858858858859,0.2027027027027027,0.0352852852852852,0.26,0.16,0.28,0.12,0.18,0.0037537537537537,0.4928678678678678,0.3832582582582582,0.1201201201201201,0.0,0,0,48,909000,4,11.003347,-0.05495126
249,250,2700,11,6,4,3,4,450.0,245.45454545454547,1.8333333333333333,0.0777777777777777,0.2,0.2777777777777778,0.4444444444444444,0.0,0.0909090909090909,0.3636363636363636,0.2727272727272727,0.2727272727272727,0.0,0.0,0.412962962962963,0.1425925925925926,0.4444444444444444,0.0,0,0,40,650000,2,7.2977552,11.862669
250,251,5655,19,9,7,4,4,628.3333333333334,297.63157894736844,2.111111111111111,0.8470380194518126,0.026525198938992,0.0972590627763041,0.0,0.0291777188328912,0.6842105263157895,0.0526315789473684,0.1052631578947368,0.0,0.1578947368421052,0.0,0.7126436781609196,0.2086648983200707,0.0097259062776304,0.0689655172413793,1,1,63,766000,5,-3.4977279,8.043391
251,252,12980,45,21,14,3,5,618.0952380952381,288.44444444444446,2.142857142857143,0.4568567026194144,0.073959938366718,0.2534668721109399,0.2080123266563944,0.0077041602465331,0.3333333333333333,0.2222222222222222,0.2666666666666666,0.1333333333333333,0.0444444444444444,0.0,0.5385208012326657,0.2503852080123266,0.2110939907550077,0.0,1,0,59,567000,0,3.0774848,-2.1110024
252,253,11450,42,21,16,5,5,545.2380952380952,272.6190476190476,2.0,0.6,0.0515283842794759,0.1834061135371179,0.1179039301310043,0.0471615720524017,0.3809523809523809,0.119047619047619,0.1904761904761904,0.0714285714285714,0.238095238095238,0.0183406113537117,0.5432314410480349,0.1615720524017467,0.2427947598253275,0.034061135371179,0,0,26,249000,4,11.54863,-0.37161794
253,254,6980,21,10,8,3,4,698.0,332.3809523809524,2.1,0.3051575931232091,0.0386819484240687,0.0,0.6303724928366762,0.0257879656160458,0.2857142857142857,0.0952380952380952,0.0,0.4761904761904761,0.1428571428571428,0.0,0.5415472779369628,0.1862464183381088,0.2722063037249284,0.0,1,1,41,801000,5,-3.2376125,7.704208
254,255,10545,42,18,13,3,5,585.8333333333334,251.07142857142856,2.333333333333333,0.1939307728781413,0.0241820768136557,0.4020862968231389,0.3129445234708393,0.0668563300142247,0.1428571428571428,0.0476190476190476,0.3809523809523809,0.1428571428571428,0.2857142857142857,0.0,0.3314366998577525,0.2498814604077762,0.4186818397344713,0.0,1,1,28,814000,3,-6.2425175,3.02569
255,256,1140,6,3,3,3,3,380.0,190.0,2.0,0.6578947368421053,0.2368421052631578,0.0,0.0,0.1052631578947368,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1052631578947368,0.6578947368421053,0.2368421052631578,0.0,0.0,1,0,29,246000,1,2.9555943,9.978731
